"order_id","subscriber_id","order_date","tier","region","referral_source","amount","churn_flag"
13377,3782,2026-01-30,"Standard","Atlantic","Organic",17.14,0
13378,1358,2026-03-07,"Standard","Ontario","Search",21.87,1
13379,3936,2026-03-14,"Standard","Atlantic","Social",13.1,0
13380,1304,2026-01-25,"Signature","Atlantic","Organic",26.24,0
13381,3645,2026-05-27,"Standard","Atlantic","Referral",13.15,0
13382,426,2026-01-12,"Standard","Ontario","Search",17.57,0
13383,1603,2026-05-22,"Signature","Atlantic","Search",20.67,1
13384,447,2026-02-22,"Signature","Atlantic","Organic",22.99,1
13385,3820,2026-02-24,"Discovery","Ontario","Social",35.68,0
13386,1814,2026-02-06,"Standard","Atlantic","Organic",11.35,0
13387,1520,2026-05-22,"Signature","Ontario","Social",19.48,0
13388,2762,2026-07-01,"Standard","Ontario","Search",12.65,0
13389,1997,2026-02-04,"Standard","Atlantic","Organic",21.93,0
13390,3347,2026-04-19,"Standard","Atlantic","Social",10.52,1
13391,217,2026-01-07,"Standard","Atlantic","Organic",17.26,0
13392,2603,2026-04-02,"Standard","Ontario","Social",14.63,0
13393,541,2026-06-19,"Standard","Atlantic","Social",14.57,0
13394,2152,2026-07-01,"Standard","Atlantic","Referral",14.64,0
13395,3596,2026-05-22,"Signature","Atlantic","Social",24.32,0
13396,1550,2026-05-15,"Standard","Atlantic","Social",13.47,1
13397,3636,2026-06-25,"Standard","Atlantic","Organic",12.37,0
13398,3597,2026-03-04,"Signature","Atlantic","Organic",24.64,0
13399,738,2026-02-14,"Signature","Atlantic","Social",22.51,0
13400,2555,2026-05-27,"Signature","Atlantic","Organic",19.01,0
13401,967,2026-01-17,"Standard","Atlantic","Organic",17.43,1
13402,1177,2026-01-08,"Standard","Atlantic","Social",16.82,0
13403,210,2026-02-14,"Standard","Atlantic","Search",20.63,0
13404,1869,2026-03-02,"Standard","Atlantic","Social",12.83,0
13405,501,2026-06-13,"Discovery","Atlantic","Search",32.19,0
13406,2630,2026-06-12,"Standard","Atlantic","Search",12.47,0
13407,2563,2026-03-10,"Discovery","Atlantic","Referral",30.16,0
13408,2800,2026-02-02,"Standard","Atlantic","Organic",12.78,0
13409,2810,2026-03-02,"Signature","Atlantic","Social",22.91,0
13410,665,2026-02-11,"Standard","Atlantic","Organic",14.41,0
13411,319,2026-03-27,"Signature","Atlantic","Organic",25.16,0
13412,292,2026-01-12,"Signature","Atlantic","Social",24.67,0
13413,3061,2026-06-23,"Standard","Atlantic","Organic",16.84,0
13414,3906,2026-06-26,"Signature","Atlantic","Search",20.63,0
13415,3396,2026-04-04,"Standard","Atlantic","Referral",17.46,0
13416,2140,2026-01-05,"Standard","Atlantic","Search",15.99,1
13417,1832,2026-04-04,"Standard","Atlantic","Referral",11.35,0
13418,373,2026-06-29,"Signature","Ontario","Referral",21.55,0
13419,2000,2026-05-26,"Signature","Atlantic","Organic",25.82,0
13420,505,2026-04-19,"Standard","Atlantic","Social",16.23,1
13421,143,2026-03-02,"Standard","Atlantic","Organic",14.28,0
13422,202,2026-02-14,"Standard","Atlantic","Retail_partner",11.19,1
13423,57,2026-02-13,"Standard","Ontario","Organic",15.73,0
13424,3748,2026-01-29,"Standard","Atlantic","Search",11.88,0
13425,1142,2026-02-26,"Standard","Ontario","Referral",14.56,1
13426,2087,2026-01-21,"Discovery","Ontario","Retail_partner",31.01,0
13427,944,2026-03-26,"Standard","Ontario","Organic",13.8,0
13428,2075,2026-05-03,"Standard","Atlantic","Organic",19.29,0
13429,1669,2026-06-17,"Signature","Ontario","Referral",24.11,0
13430,3391,2026-02-07,"Standard","Atlantic","Organic",9.5,0
13431,389,2026-01-22,"Standard","Ontario","Referral",16.02,1
13432,1533,2026-03-16,"Standard","Atlantic","Retail_partner",16.23,0
13433,1599,2026-04-19,"Standard","Atlantic","Organic",12.67,0
13434,713,2026-04-25,"Signature","Atlantic","Organic",25,0
13435,1453,2026-05-01,"Standard","Atlantic","Organic",15.06,0
13436,1885,2026-02-18,"Standard","Atlantic","Referral",14.9,0
13437,1925,2026-06-23,"Signature","Atlantic","Retail_partner",19.89,0
13438,1449,2026-04-06,"Signature","Ontario","Retail_partner",21.06,1
13439,3226,2026-06-16,"Standard","Atlantic","Social",14.59,0
13440,1120,2026-04-12,"Standard","Ontario","Search",20.34,0
13441,57,2026-05-31,"Standard","Atlantic","Search",13.01,0
13442,934,2026-01-26,"Standard","Ontario","Social",20.39,0
13443,1673,2026-01-20,"Signature","Atlantic","Referral",24.12,0
13444,2769,2026-04-16,"Signature","Atlantic","Search",24.37,1
13445,234,2026-06-27,"Standard","Atlantic","Search",12.24,0
13446,2232,2026-04-26,"Discovery","Atlantic","Organic",31.41,0
13447,2826,2026-03-08,"Standard","Atlantic","Organic",17.15,0
13448,3381,2026-01-28,"Standard","Atlantic","Social",18.94,0
13449,1884,2026-05-10,"Standard","Atlantic","Search",16.1,1
13450,2309,2026-05-18,"Signature","Ontario","Organic",20.04,0
13451,1995,2026-04-26,"Standard","Atlantic","Social",17.18,0
13452,2564,2026-04-17,"Standard","Atlantic","Organic",17.96,0
13453,3929,2026-06-17,"Standard","Atlantic","Organic",14.58,0
13454,1208,2026-05-02,"Signature","Atlantic","Referral",22.86,1
13455,3762,2026-01-16,"Standard","Atlantic","Social",18.29,0
13456,833,2026-03-13,"Standard","Atlantic","Social",11.01,0
13457,2176,2026-02-15,"Standard","Atlantic","Search",15.72,0
13458,122,2026-06-04,"Signature","Atlantic","Social",23.95,0
13459,1945,2026-05-05,"Standard","Atlantic","Search",15.17,1
13460,2924,2026-03-15,"Signature","Atlantic","Organic",22.51,1
13461,1466,2026-03-09,"Standard","Atlantic","Organic",16.23,0
13462,3380,2026-06-09,"Standard","Atlantic","Social",17.79,1
13463,252,2026-06-13,"Standard","Ontario","Social",17.04,1
13464,3370,2026-05-23,"Standard","Atlantic","Search",11.62,1
13465,2811,2026-01-11,"Signature","Atlantic","Referral",19.97,0
13466,2562,2026-05-28,"Signature","Atlantic","Referral",22.91,1
13467,2917,2026-02-26,"Signature","Atlantic","Organic",24.23,1
13468,1157,2026-01-14,"Standard","Atlantic","Social",19.81,0
13469,2794,2026-04-16,"Signature","Atlantic","Organic",19.5,1
13470,488,2026-02-08,"Standard","Atlantic","Organic",16.58,0
13471,1881,2026-04-02,"Standard","Ontario","Search",12.89,0
13472,1574,2026-03-25,"Standard","Atlantic","Organic",12.88,0
13473,3046,2026-03-05,"Standard","Atlantic","Referral",17.99,0
13474,1280,2026-01-16,"Standard","Ontario","Search",15.81,0
13475,1085,2026-06-28,"Standard","Atlantic","Referral",21.16,1
13476,2421,2026-06-26,"Signature","Ontario","Social",22.15,0
13477,1345,2026-01-03,"Standard","Ontario","Organic",14.38,1
13478,599,2026-01-11,"Signature","Atlantic","Search",21.78,0
13479,3408,2026-04-27,"Discovery","Ontario","Search",32.39,0
13480,167,2026-06-03,"Standard","Ontario","Social",15.33,0
13481,1471,2026-01-17,"Standard","Atlantic","Social",12.15,0
13482,1502,2026-01-15,"Standard","Atlantic","Retail_partner",18.53,1
13483,3728,2026-03-10,"Standard","Atlantic","Referral",12.9,0
13484,443,2026-01-30,"Standard","Atlantic","Social",15.1,0
13485,1502,2026-06-30,"Signature","Atlantic","Social",20.87,0
13486,3864,2026-03-21,"Discovery","Atlantic","Organic",31.83,0
13487,2146,2026-02-07,"Signature","Ontario","Search",23.17,0
13488,1367,2026-02-21,"Signature","Atlantic","Social",18.33,1
13489,917,2026-06-02,"Standard","Ontario","Referral",17.21,0
13490,1911,2026-04-16,"Standard","Atlantic","Social",13.59,0
13491,2984,2026-03-02,"Standard","Atlantic","Search",16.91,0
13492,266,2026-02-14,"Standard","Atlantic","Search",17.02,1
13493,1244,2026-01-15,"Signature","Atlantic","Social",24.57,0
13494,2958,2026-03-03,"Signature","Atlantic","Referral",20.19,0
13495,714,2026-02-21,"Standard","Atlantic","Retail_partner",13.5,0
13496,3555,2026-04-30,"Standard","Atlantic","Social",16.56,0
13497,3399,2026-02-08,"Standard","Atlantic","Referral",14.21,0
13498,2797,2026-04-22,"Standard","Atlantic","Retail_partner",11.23,0
13499,3699,2026-05-19,"Signature","Atlantic","Organic",22,0
13500,3875,2026-04-25,"Standard","Atlantic","Retail_partner",14.27,0
13501,3649,2026-04-25,"Discovery","Atlantic","Organic",34.02,0
13502,1797,2026-06-10,"Standard","Ontario","Search",15.24,0
13503,748,2026-04-20,"Standard","Atlantic","Referral",13.44,0
13504,129,2026-06-27,"Signature","Atlantic","Social",23.54,0
13505,1840,2026-05-01,"Standard","Ontario","Organic",17.15,0
13506,1696,2026-01-22,"Standard","Atlantic","Organic",13.19,0
13507,157,2026-02-19,"Discovery","Atlantic","Organic",32.7,0
13508,2637,2026-01-26,"Standard","Ontario","Organic",10.75,0
13509,2087,2026-06-24,"Standard","Atlantic","Social",18.65,0
13510,1261,2026-06-16,"Signature","Atlantic","Social",23.69,0
13511,2048,2026-05-30,"Standard","Atlantic","Social",16.88,0
13512,2573,2026-01-16,"Signature","Atlantic","Referral",20.44,0
13513,796,2026-02-28,"Standard","Atlantic","Social",19.46,0
13514,3418,2026-03-31,"Standard","Ontario","Organic",13.02,0
13515,785,2026-01-12,"Standard","Atlantic","Retail_partner",14.72,0
13516,2812,2026-06-05,"Standard","Atlantic","Organic",13.01,1
13517,2586,2026-06-11,"Standard","Atlantic","Social",16.68,1
13518,3022,2026-01-01,"Standard","Atlantic","Search",19.58,1
13519,1390,2026-03-29,"Discovery","Atlantic","Organic",28.75,0
13520,3936,2026-04-17,"Signature","Ontario","Organic",23.21,0
13521,89,2026-02-14,"Signature","Atlantic","Retail_partner",23.18,0
13522,1752,2026-03-31,"Signature","Atlantic","Social",28.01,0
13523,1389,2026-01-18,"Signature","Atlantic","Organic",26.42,0
13524,953,2026-03-03,"Standard","Atlantic","Search",17.74,0
13525,329,2026-01-18,"Signature","Atlantic","Search",23.07,0
13526,2504,2026-01-15,"Standard","Atlantic","Organic",17.26,1
13527,2875,2026-01-14,"Discovery","Atlantic","Social",33.21,0
13528,3585,2026-05-05,"Standard","Atlantic","Organic",19.93,0
13529,3616,2026-01-09,"Discovery","Atlantic","Organic",28.38,0
13530,1461,2026-05-29,"Discovery","Atlantic","Organic",35.76,0
13531,1088,2026-04-01,"Discovery","Atlantic","Retail_partner",30.15,0
13532,737,2026-05-13,"Signature","Atlantic","Retail_partner",21.78,0
13533,3613,2026-01-17,"Signature","Atlantic","Search",21.71,0
13534,2710,2026-02-06,"Standard","Atlantic","Referral",13.46,0
13535,2369,2026-03-23,"Standard","Atlantic","Social",13.25,0
13536,1935,2026-06-05,"Signature","Atlantic","Retail_partner",18.45,0
13537,2386,2026-04-18,"Discovery","Atlantic","Organic",30.7,0
13538,1846,2026-02-17,"Standard","Ontario","Social",12.74,1
13539,2544,2026-05-16,"Standard","Atlantic","Organic",13.51,1
13540,2410,2026-04-28,"Signature","Atlantic","Organic",24.22,0
13541,2983,2026-06-28,"Standard","Atlantic","Search",23.77,0
13542,3619,2026-04-28,"Standard","Atlantic","Retail_partner",15.28,0
13543,3237,2026-02-01,"Standard","Atlantic","Search",17.39,0
13544,3024,2026-06-17,"Signature","Atlantic","Organic",26.53,0
13545,2450,2026-04-18,"Discovery","Atlantic","Organic",29.28,0
13546,2867,2026-01-03,"Standard","Ontario","Organic",18.52,1
13547,183,2026-06-15,"Standard","Ontario","Search",15.16,1
13548,3327,2026-01-13,"Standard","Ontario","Referral",17.05,0
13549,2189,2026-05-30,"Standard","Atlantic","Organic",17.17,1
13550,707,2026-06-12,"Signature","Atlantic","Organic",22.16,1
13551,2031,2026-05-01,"Signature","Ontario","Social",23.02,0
13552,1993,2026-07-01,"Signature","Ontario","Search",23.81,0
13553,1022,2026-02-22,"Signature","Atlantic","Organic",25.2,0
13554,3566,2026-02-23,"Standard","Atlantic","Organic",15.26,0
13555,1957,2026-02-23,"Discovery","Atlantic","Organic",33.57,1
13556,3305,2026-02-06,"Standard","Ontario","Retail_partner",18.03,1
13557,1014,2026-01-22,"Standard","Atlantic","Social",14.4,0
13558,387,2026-06-20,"Standard","Atlantic","Social",15.89,0
13559,7,2026-03-19,"Standard","Atlantic","Organic",11.67,0
13560,1450,2026-05-27,"Standard","Atlantic","Social",14.48,0
13561,1847,2026-04-11,"Standard","Ontario","Social",14.38,1
13562,3066,2026-03-03,"Discovery","Atlantic","Search",29.21,0
13563,2462,2026-05-19,"Standard","Atlantic","Retail_partner",15.76,0
13564,3308,2026-05-18,"Standard","Atlantic","Retail_partner",12.28,0
13565,3062,2026-05-22,"Discovery","Atlantic","Referral",31.81,0
13566,1323,2026-05-07,"Standard","Ontario","Social",14.59,0
13567,1961,2026-04-27,"Standard","Atlantic","Referral",16.07,0
13568,1298,2026-05-25,"Standard","Atlantic","Organic",16.61,0
13569,2875,2026-01-06,"Standard","Atlantic","Organic",16.09,0
13570,1169,2026-03-24,"Standard","Ontario","Search",17.41,0
13571,2146,2026-03-16,"Standard","Atlantic","Social",13.67,1
13572,1108,2026-01-27,"Standard","Atlantic","Search",17.38,0
13573,1662,2026-06-09,"Discovery","Atlantic","Organic",35.21,0
13574,3394,2026-03-29,"Discovery","Atlantic","Retail_partner",26.42,0
13575,1926,2026-06-24,"Standard","Atlantic","Search",15.33,0
13576,3647,2026-05-12,"Discovery","Atlantic","Social",29.01,0
13577,932,2026-05-23,"Standard","Atlantic","Referral",13.49,0
13578,532,2026-03-31,"Signature","Ontario","Social",25.16,0
13579,3964,2026-03-31,"Discovery","Atlantic","Search",30.5,0
13580,2619,2026-06-26,"Standard","Atlantic","Organic",15.28,0
13581,3217,2026-02-03,"Signature","Atlantic","Social",20.94,1
13582,828,2026-05-07,"Signature","Ontario","Referral",23.04,0
13583,1249,2026-01-17,"Standard","Ontario","Organic",20.46,0
13584,1005,2026-03-21,"Signature","Atlantic","Organic",20.53,0
13585,1078,2026-06-09,"Standard","Atlantic","Referral",16.31,0
13586,1470,2026-01-02,"Standard","Atlantic","Referral",18.93,0
13587,1025,2026-02-06,"Standard","Atlantic","Retail_partner",14.93,0
13588,3102,2026-06-11,"Signature","Ontario","Retail_partner",24.24,0
13589,2563,2026-02-26,"Standard","Atlantic","Organic",12.38,0
13590,2961,2026-04-16,"Standard","Atlantic","Organic",16.98,0
13591,771,2026-03-21,"Standard","Atlantic","Organic",20.39,0
13592,2617,2026-03-15,"Standard","Atlantic","Organic",11.06,0
13593,1485,2026-02-02,"Discovery","Atlantic","Search",33.49,0
13594,1764,2026-06-08,"Standard","Atlantic","Referral",15.76,0
13595,2389,2026-05-24,"Standard","Atlantic","Referral",13.76,0
13596,2468,2026-06-15,"Standard","Atlantic","Search",12.68,0
13597,2724,2026-06-01,"Standard","Atlantic","Organic",12.6,0
13598,2643,2026-03-11,"Standard","Atlantic","Organic",13.7,0
13599,1558,2026-04-09,"Standard","Ontario","Search",17.15,0
13600,2617,2026-02-20,"Discovery","Atlantic","Search",28.81,1
13601,3500,2026-02-04,"Discovery","Atlantic","Referral",38.26,0
13602,576,2026-02-19,"Standard","Atlantic","Social",13.18,1
13603,2216,2026-04-23,"Discovery","Ontario","Search",34.89,0
13604,597,2026-04-10,"Signature","Atlantic","Retail_partner",22.68,0
13605,1872,2026-05-14,"Discovery","Atlantic","Search",29.3,0
13606,3643,2026-05-23,"Standard","Ontario","Organic",13.97,0
13607,3941,2026-06-25,"Discovery","Atlantic","Organic",32.92,0
13608,3351,2026-03-25,"Standard","Atlantic","Organic",14.93,0
13609,1651,2026-06-07,"Standard","Ontario","Referral",22.98,0
13610,2772,2026-06-19,"Standard","Atlantic","Organic",17.6,1
13611,1799,2026-01-30,"Standard","Atlantic","Organic",10.49,0
13612,153,2026-06-01,"Standard","Atlantic","Organic",15.66,0
13613,1652,2026-02-05,"Standard","Atlantic","Social",16.41,1
13614,3654,2026-04-14,"Standard","Atlantic","Referral",14.78,0
13615,2586,2026-05-29,"Signature","Atlantic","Organic",22.74,0
13616,3655,2026-04-15,"Signature","Atlantic","Organic",24.67,0
13617,3258,2026-01-05,"Discovery","Ontario","Retail_partner",32.44,0
13618,3350,2026-02-12,"Standard","Ontario","Search",18.79,1
13619,2168,2026-03-11,"Standard","Atlantic","Social",13.01,1
13620,2084,2026-03-18,"Standard","Atlantic","Referral",16.89,0
13621,510,2026-06-03,"Standard","Atlantic","Organic",16.65,1
13622,750,2026-04-28,"Standard","Atlantic","Search",14.31,0
13623,3332,2026-03-20,"Signature","Atlantic","Social",23.17,0
13624,1083,2026-05-28,"Signature","Atlantic","Organic",25.38,0
13625,1093,2026-04-30,"Standard","Atlantic","Organic",12.82,0
13626,423,2026-01-29,"Standard","Ontario","Retail_partner",18.32,0
13627,2834,2026-05-26,"Signature","Atlantic","Social",23.18,0
13628,1368,2026-05-12,"Signature","Atlantic","Search",24.29,0
13629,2663,2026-04-13,"Standard","Atlantic","Organic",14.78,0
13630,1197,2026-06-28,"Standard","Atlantic","Social",12.62,0
13631,1808,2026-01-09,"Signature","Atlantic","Referral",20.64,0
13632,828,2026-05-03,"Signature","Atlantic","Social",21.16,0
13633,710,2026-02-25,"Standard","Atlantic","Retail_partner",11.49,1
13634,520,2026-05-10,"Signature","Atlantic","Social",22.24,1
13635,1268,2026-04-26,"Signature","Atlantic","Retail_partner",21.84,0
13636,1662,2026-05-25,"Signature","Atlantic","Search",24.83,0
13637,3604,2026-06-20,"Standard","Atlantic","Social",11.97,0
13638,11,2026-03-03,"Signature","Ontario","Social",23.01,0
13639,783,2026-06-01,"Signature","Atlantic","Search",21.63,0
13640,2975,2026-03-15,"Standard","Atlantic","Search",14.72,0
13641,3725,2026-05-27,"Standard","Atlantic","Organic",14.66,0
13642,2235,2026-02-14,"Standard","Atlantic","Social",15.91,0
13643,2153,2026-02-26,"Standard","Ontario","Organic",12.36,0
13644,2313,2026-06-29,"Standard","Atlantic","Organic",17.65,1
13645,287,2026-02-12,"Signature","Ontario","Organic",23.49,0
13646,1761,2026-04-20,"Standard","Atlantic","Social",14.78,0
13647,1709,2026-04-25,"Signature","Atlantic","Organic",23.1,0
13648,3596,2026-06-23,"Signature","Atlantic","Search",26.57,0
13649,3197,2026-06-08,"Standard","Atlantic","Retail_partner",15.17,1
13650,141,2026-04-11,"Discovery","Ontario","Retail_partner",33.33,0
13651,289,2026-03-03,"Discovery","Atlantic","Organic",28.68,1
13652,1561,2026-04-15,"Signature","Atlantic","Social",18.58,1
13653,3175,2026-05-05,"Standard","Atlantic","Search",12.76,0
13654,3438,2026-04-18,"Standard","Atlantic","Social",15.78,0
13655,1069,2026-06-09,"Standard","Atlantic","Organic",11.32,1
13656,3405,2026-06-28,"Discovery","Atlantic","Search",33.72,0
13657,3946,2026-02-04,"Standard","Atlantic","Search",17.17,0
13658,3405,2026-04-18,"Standard","Atlantic","Organic",13.5,1
13659,165,2026-03-10,"Standard","Atlantic","Social",14.55,0
13660,1644,2026-02-07,"Discovery","Atlantic","Search",30.63,0
13661,1915,2026-04-12,"Discovery","Atlantic","Retail_partner",32.51,0
13662,632,2026-03-09,"Signature","Atlantic","Organic",25.2,1
13663,1350,2026-04-04,"Signature","Ontario","Organic",24.75,0
13664,3717,2026-04-28,"Signature","Atlantic","Organic",24.02,0
13665,2917,2026-06-06,"Standard","Atlantic","Organic",13.16,0
13666,2802,2026-06-25,"Standard","Atlantic","Organic",14.67,0
13667,2588,2026-04-16,"Discovery","Atlantic","Organic",36.5,0
13668,603,2026-03-12,"Signature","Atlantic","Organic",23.86,0
13669,1,2026-06-23,"Signature","Atlantic","Referral",20.49,0
13670,2922,2026-02-04,"Signature","Atlantic","Organic",21.08,1
13671,342,2026-04-22,"Standard","Atlantic","Retail_partner",18.11,0
13672,3646,2026-01-28,"Signature","Atlantic","Search",23.91,0
13673,2327,2026-02-26,"Signature","Atlantic","Social",25.27,0
13674,780,2026-07-01,"Standard","Atlantic","Retail_partner",20.64,1
13675,3791,2026-05-11,"Standard","Atlantic","Referral",18.27,1
13676,9,2026-05-25,"Standard","Atlantic","Search",13.17,0
13677,3613,2026-03-17,"Discovery","Ontario","Organic",34.62,0
13678,912,2026-05-16,"Signature","Atlantic","Social",19.88,0
13679,972,2026-04-01,"Standard","Atlantic","Search",12.23,0
13680,2172,2026-03-02,"Discovery","Atlantic","Search",29.85,0
13681,3021,2026-02-27,"Discovery","Ontario","Search",34.45,0
13682,2025,2026-01-01,"Standard","Atlantic","Organic",15.31,1
13683,2365,2026-03-05,"Signature","Atlantic","Organic",25.25,1
13684,1215,2026-01-24,"Standard","Atlantic","Search",18.16,1
13685,2730,2026-05-03,"Signature","Atlantic","Retail_partner",24.71,0
13686,3882,2026-02-17,"Discovery","Atlantic","Referral",34.85,0
13687,3308,2026-05-18,"Standard","Atlantic","Retail_partner",13.69,0
13688,3146,2026-04-04,"Standard","Atlantic","Social",17.16,1
13689,2917,2026-02-28,"Discovery","Atlantic","Organic",34.18,0
13690,1933,2026-06-13,"Signature","Atlantic","Referral",23.12,0
13691,3600,2026-05-26,"Standard","Ontario","Social",15.82,0
13692,851,2026-05-13,"Standard","Atlantic","Social",18.02,0
13693,1208,2026-06-12,"Standard","Atlantic","Social",17.1,0
13694,956,2026-01-12,"Standard","Atlantic","Retail_partner",12.25,0
13695,925,2026-03-16,"Discovery","Atlantic","Search",32.44,0
13696,1827,2026-03-05,"Discovery","Atlantic","Search",33.37,1
13697,100,2026-06-12,"Standard","Atlantic","Retail_partner",12.88,0
13698,871,2026-03-11,"Discovery","Atlantic","Retail_partner",30.23,0
13699,2467,2026-03-05,"Standard","Ontario","Search",19.45,0
13700,3824,2026-05-05,"Signature","Atlantic","Search",21.17,0
13701,2545,2026-05-01,"Discovery","Ontario","Referral",37.61,0
13702,822,2026-05-04,"Signature","Atlantic","Organic",22.03,0
13703,2155,2026-04-24,"Standard","Atlantic","Organic",18.4,0
13704,2969,2026-01-29,"Standard","Atlantic","Referral",16.27,0
13705,3379,2026-01-07,"Discovery","Atlantic","Organic",31.7,1
13706,3279,2026-05-11,"Standard","Atlantic","Search",13.49,0
13707,999,2026-03-08,"Standard","Atlantic","Social",20.48,0
13708,2771,2026-05-12,"Discovery","Atlantic","Search",29.11,0
13709,786,2026-02-04,"Signature","Atlantic","Social",24.78,0
13710,2373,2026-01-25,"Standard","Atlantic","Organic",19.65,1
13711,1633,2026-06-25,"Signature","Atlantic","Organic",22.08,1
13712,1944,2026-05-04,"Standard","Atlantic","Organic",13.95,1
13713,1028,2026-06-10,"Standard","Ontario","Organic",14.4,1
13714,3807,2026-06-11,"Signature","Atlantic","Social",22.49,0
13715,1818,2026-04-17,"Signature","Atlantic","Referral",23.87,0
13716,1412,2026-06-19,"Signature","Atlantic","Referral",21.74,0
13717,2370,2026-01-03,"Signature","Atlantic","Social",20.43,1
13718,778,2026-03-01,"Standard","Atlantic","Organic",13.58,0
13719,860,2026-01-11,"Signature","Atlantic","Organic",24.47,0
13720,1109,2026-04-18,"Standard","Atlantic","Referral",19.02,0
13721,2249,2026-01-01,"Signature","Ontario","Organic",28.62,0
13722,328,2026-05-10,"Standard","Atlantic","Organic",10.28,1
13723,3039,2026-05-15,"Standard","Atlantic","Social",16.09,0
13724,142,2026-01-06,"Signature","Atlantic","Search",20.58,0
13725,908,2026-01-30,"Signature","Ontario","Social",26.65,0
13726,1938,2026-01-31,"Discovery","Atlantic","Organic",31.93,1
13727,1665,2026-01-24,"Standard","Atlantic","Retail_partner",14.69,1
13728,2720,2026-05-14,"Signature","Atlantic","Social",24.18,0
13729,110,2026-02-23,"Standard","Atlantic","Referral",15.55,0
13730,2036,2026-06-12,"Signature","Ontario","Referral",24.3,0
13731,1301,2026-05-24,"Signature","Atlantic","Search",20.25,1
13732,1401,2026-05-30,"Standard","Atlantic","Social",13.17,0
13733,3982,2026-04-06,"Standard","Atlantic","Organic",14.88,0
13734,2559,2026-01-02,"Standard","Atlantic","Retail_partner",15.48,0
13735,2834,2026-06-06,"Signature","Atlantic","Search",22.96,1
13736,875,2026-05-26,"Signature","Atlantic","Referral",23.4,0
13737,1405,2026-03-31,"Standard","Atlantic","Referral",11.85,0
13738,1022,2026-01-17,"Standard","Atlantic","Retail_partner",11.18,0
13739,546,2026-01-29,"Discovery","Atlantic","Social",30.82,0
13740,3247,2026-01-13,"Signature","Atlantic","Search",22.97,0
13741,1210,2026-04-18,"Standard","Atlantic","Organic",18.54,0
13742,1955,2026-01-28,"Signature","Atlantic","Referral",27.04,0
13743,2692,2026-06-15,"Signature","Atlantic","Organic",20.35,0
13744,3341,2026-02-26,"Signature","Atlantic","Organic",21.7,0
13745,1453,2026-06-09,"Standard","Atlantic","Organic",16.64,0
13746,1058,2026-03-11,"Discovery","Atlantic","Social",37.22,0
13747,2117,2026-03-28,"Standard","Atlantic","Referral",18.18,0
13748,3876,2026-02-04,"Discovery","Atlantic","Referral",30.12,0
13749,2289,2026-03-14,"Standard","Atlantic","Organic",20.53,0
13750,3972,2026-05-27,"Standard","Atlantic","Social",13.03,0
13751,1366,2026-06-10,"Signature","Atlantic","Retail_partner",24.7,0
13752,2029,2026-04-03,"Standard","Atlantic","Organic",13.94,0
13753,141,2026-01-08,"Signature","Atlantic","Organic",20.45,0
13754,2209,2026-01-16,"Standard","Atlantic","Organic",14.73,1
13755,720,2026-02-24,"Standard","Ontario","Social",15.05,0
13756,1452,2026-04-13,"Standard","Atlantic","Referral",10.4,0
13757,387,2026-03-01,"Standard","Atlantic","Retail_partner",19.1,0
13758,1067,2026-02-09,"Signature","Atlantic","Organic",22.65,1
13759,307,2026-06-11,"Signature","Atlantic","Organic",21.99,0
13760,1512,2026-06-17,"Discovery","Atlantic","Organic",26.44,0
13761,3710,2026-05-04,"Signature","Atlantic","Search",26.01,0
13762,3343,2026-06-03,"Signature","Atlantic","Organic",19.59,1
13763,1965,2026-01-08,"Discovery","Atlantic","Organic",30.77,0
13764,1430,2026-05-31,"Standard","Atlantic","Social",19.41,1
13765,2197,2026-03-29,"Discovery","Atlantic","Search",26.95,1
13766,172,2026-05-30,"Signature","Ontario","Organic",21.01,0
13767,3786,2026-02-27,"Standard","Atlantic","Organic",14.91,0
13768,2327,2026-03-04,"Standard","Atlantic","Social",14.21,1
13769,3652,2026-05-11,"Signature","Ontario","Organic",21.07,0
13770,471,2026-01-24,"Signature","Atlantic","Search",24.18,0
13771,2763,2026-04-23,"Signature","Ontario","Search",23.38,1
13772,2895,2026-06-06,"Discovery","Ontario","Organic",31.63,1
13773,674,2026-05-26,"Standard","Atlantic","Search",12.19,0
13774,31,2026-05-22,"Signature","Atlantic","Search",19.85,0
13775,3141,2026-05-12,"Signature","Atlantic","Organic",21.06,0
13776,1640,2026-04-05,"Signature","Atlantic","Search",27.08,0
13777,1257,2026-04-09,"Signature","Atlantic","Organic",25.56,0
13778,2725,2026-06-02,"Standard","Atlantic","Social",12.24,0
13779,3159,2026-01-15,"Standard","Atlantic","Organic",14.97,0
13780,992,2026-06-23,"Standard","Atlantic","Referral",17.48,0
13781,3185,2026-06-21,"Signature","Ontario","Social",26.97,0
13782,3150,2026-05-14,"Standard","Atlantic","Search",14.3,0
13783,1411,2026-01-04,"Standard","Ontario","Organic",17.88,0
13784,2668,2026-05-04,"Standard","Atlantic","Social",14.7,0
13785,593,2026-05-20,"Standard","Atlantic","Search",15.98,1
13786,2534,2026-06-17,"Signature","Atlantic","Organic",22.01,0
13787,558,2026-01-25,"Standard","Atlantic","Social",17.13,0
13788,1979,2026-06-15,"Standard","Atlantic","Search",15.29,0
13789,3375,2026-04-21,"Signature","Atlantic","Search",22.2,0
13790,1008,2026-05-12,"Standard","Ontario","Social",17.24,1
13791,1737,2026-02-06,"Discovery","Atlantic","Social",32.96,0
